participant_id,slot,scene_no,event_id,task,environment,object_label,scene_interactiveobj,scene_slug,scene_dir,asset_path,url_anchor,review_copy
P041,1,42,0040,assist,office,monitor_0002,office_monitor_0002,office_1-1200_2400,office_1_0040_assist_monitor_0002_proposal_human_node_O_63_crop_frame_000207_stamp_325000004842_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0040_assist_monitor_0002_proposal_human_node_O_63_crop_frame_000207_stamp_325000004842_carrying,#scene-042-0040-office-assist,1
P041,2,3,0023,warn,hospital,tripod_0001,hospital_tripod_0001,hospital_1-0000_1200,hospital_1_0023_warn_tripod_0001_proposal_human_node_O_82_crop_frame_000254_stamp_64250000957_dropping,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0023_warn_tripod_0001_proposal_human_node_O_82_crop_frame_000254_stamp_64250000957_dropping,#scene-003-0023-hospital-warn,4
P041,3,44,0044,continue,office,smalltable_0001,office_smalltable_0001,office_1-1200_2400,office_1_0044_continue_smalltable_0001_proposal_human_node_O_175_crop_frame_000265_stamp_336300005011_standing,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0044_continue_smalltable_0001_proposal_human_node_O_175_crop_frame_000265_stamp_336300005011_standing,#scene-044-0044-office-continue,6
P041,4,13,0005,avoid,office,largetable_0001,office_largetable_0001,office_1-0000_1200,office_1_0005_avoid_largetable_0001_proposal_human_node_O_19_crop_frame_000057_stamp_212700003169_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0005_avoid_largetable_0001_proposal_human_node_O_19_crop_frame_000057_stamp_212700003169_lifting,#scene-013-0005-office-avoid,5
P041,5,52,0008,monitor,warehouse,trashcan_0001,warehouse_trashcan_0001,warehouse_1,warehouse_1_0008_monitor_trashcan_0001_proposal_human_node_O_27_crop_frame_000054_stamp_62900000937_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0008_monitor_trashcan_0001_proposal_human_node_O_27_crop_frame_000054_stamp_62900000937_kicking,#scene-052-0008-warehouse-monitor,3
P042,1,64,0085,assist,warehouse,plasticbox_0001,warehouse_plasticbox_0001,warehouse_1,warehouse_1_0085_assist_plasticbox_0001_proposal_human_node_O_112_crop_frame_000436_stamp_143250002134_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0085_assist_plasticbox_0001_proposal_human_node_O_112_crop_frame_000436_stamp_143250002134_lifting,#scene-064-0085-warehouse-assist,1
P042,2,29,0023,avoid,office,plasticbox_0001,office_plasticbox_0001,office_1-2400_3600,office_1_0023_avoid_plasticbox_0001_proposal_human_node_O_83_crop_frame_000105_stamp_383600005716_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0023_avoid_plasticbox_0001_proposal_human_node_O_83_crop_frame_000105_stamp_383600005716_kicking,#scene-029-0023-office-avoid,5
P042,3,44,0044,continue,office,smalltable_0001,office_smalltable_0001,office_1-1200_2400,office_1_0044_continue_smalltable_0001_proposal_human_node_O_175_crop_frame_000265_stamp_336300005011_standing,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0044_continue_smalltable_0001_proposal_human_node_O_175_crop_frame_000265_stamp_336300005011_standing,#scene-044-0044-office-continue,4
P042,4,48,0071,warn,office,largetable_0002,office_largetable_0002,office_1-1200_2400,office_1_0071_warn_largetable_0002_proposal_human_node_O_178_crop_frame_000372_stamp_361100005380_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0071_warn_largetable_0002_proposal_human_node_O_178_crop_frame_000372_stamp_361100005380_carrying,#scene-048-0071-office-warn,6
P042,5,28,0022,monitor,office,largebox_0002,office_largebox_0002,office_1-0000_1200,office_1_0022_monitor_largebox_0002_proposal_human_node_O_43_crop_frame_000133_stamp_226850003380_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0022_monitor_largebox_0002_proposal_human_node_O_43_crop_frame_000133_stamp_226850003380_kicking,#scene-028-0022-office-monitor,6
P043,1,17,0010,continue,office,suitcase_0001,office_suitcase_0001,office_1-1200_2400,office_1_0010_continue_suitcase_0001_proposal_human_node_O_21_crop_frame_000033_stamp_292000004351_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0010_continue_suitcase_0001_proposal_human_node_O_21_crop_frame_000033_stamp_292000004351_carrying,#scene-017-0010-office-continue,1
P043,2,38,0033,avoid,office,woodchair_0001,office_woodchair_0001,office_1-3600_4800,office_1_0033_avoid_woodchair_0001_proposal_human_node_O_86_crop_frame_000262_stamp_494650007370_placing,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0033_avoid_woodchair_0001_proposal_human_node_O_86_crop_frame_000262_stamp_494650007370_placing,#scene-038-0033-office-avoid,3
P043,3,3,0023,warn,hospital,tripod_0001,hospital_tripod_0001,hospital_1-0000_1200,hospital_1_0023_warn_tripod_0001_proposal_human_node_O_82_crop_frame_000254_stamp_64250000957_dropping,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0023_warn_tripod_0001_proposal_human_node_O_82_crop_frame_000254_stamp_64250000957_dropping,#scene-003-0023-hospital-warn,5
P043,4,43,0043,monitor,office,plasticbox_0001,office_plasticbox_0001,office_1-1200_2400,office_1_0043_monitor_plasticbox_0001_proposal_human_node_O_49_crop_frame_000219_stamp_327400004878_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0043_monitor_plasticbox_0001_proposal_human_node_O_49_crop_frame_000219_stamp_327400004878_kicking,#scene-043-0043-office-monitor,1
P043,5,42,0040,assist,office,monitor_0002,office_monitor_0002,office_1-1200_2400,office_1_0040_assist_monitor_0002_proposal_human_node_O_63_crop_frame_000207_stamp_325000004842_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0040_assist_monitor_0002_proposal_human_node_O_63_crop_frame_000207_stamp_325000004842_carrying,#scene-042-0040-office-assist,4
P044,1,31,0025,assist,office,suitcase_0001,office_suitcase_0001,office_1-2400_3600,office_1_0025_assist_suitcase_0001_proposal_human_node_O_134_crop_frame_000140_stamp_389950005810_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0025_assist_suitcase_0001_proposal_human_node_O_134_crop_frame_000140_stamp_389950005810_carrying,#scene-031-0025-office-assist,5
P044,2,50,0002,continue,warehouse,plasticbox_0001,warehouse_plasticbox_0001,warehouse_1,warehouse_1_0002_continue_plasticbox_0001_proposal_human_node_O_16_crop_frame_000024_stamp_57250000853_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0002_continue_plasticbox_0001_proposal_human_node_O_16_crop_frame_000024_stamp_57250000853_kicking,#scene-050-0002-warehouse-continue,3
P044,3,34,0029,avoid,office,largebox_0002,office_largebox_0002,office_1-0000_1200,office_1_0029_avoid_largebox_0002_proposal_human_node_O_43_crop_frame_000153_stamp_231150003444_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0029_avoid_largebox_0002_proposal_human_node_O_43_crop_frame_000153_stamp_231150003444_kicking,#scene-034-0029-office-avoid,3
P044,4,26,0019,warn,office,monitor_0001,office_monitor_0001,office_1-0000_1200,office_1_0019_warn_monitor_0001_proposal_human_node_O_29_crop_frame_000120_stamp_224500003345_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0019_warn_monitor_0001_proposal_human_node_O_29_crop_frame_000120_stamp_224500003345_kicking,#scene-026-0019-office-warn,6
P044,5,53,0012,monitor,warehouse,tripod_0001,warehouse_tripod_0001,warehouse_1,warehouse_1_0012_monitor_tripod_0001_proposal_human_node_O_14_crop_frame_000068_stamp_65900000981_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0012_monitor_tripod_0001_proposal_human_node_O_14_crop_frame_000068_stamp_65900000981_carrying,#scene-053-0012-warehouse-monitor,1
P045,1,10,0041,continue,hospital,tripod_0001,hospital_tripod_0001,hospital_1-0000_1200,hospital_1_0041_continue_tripod_0001_proposal_human_node_O_82_crop_frame_000387_stamp_87900001309_putting_down,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0041_continue_tripod_0001_proposal_human_node_O_82_crop_frame_000387_stamp_87900001309_putting_down,#scene-010-0041-hospital-continue,1
P045,2,54,0014,warn,warehouse,tripod_0001,warehouse_tripod_0001,warehouse_1,warehouse_1_0014_warn_tripod_0001_proposal_human_node_O_14_crop_frame_000084_stamp_68550001021_dropping,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0014_warn_tripod_0001_proposal_human_node_O_14_crop_frame_000084_stamp_68550001021_dropping,#scene-054-0014-warehouse-warn,5
P045,3,13,0005,avoid,office,largetable_0001,office_largetable_0001,office_1-0000_1200,office_1_0005_avoid_largetable_0001_proposal_human_node_O_19_crop_frame_000057_stamp_212700003169_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0005_avoid_largetable_0001_proposal_human_node_O_19_crop_frame_000057_stamp_212700003169_lifting,#scene-013-0005-office-avoid,6
P045,4,59,0042,assist,warehouse,largebox_0002,warehouse_largebox_0002,warehouse_1,warehouse_1_0042_assist_largebox_0002_proposal_human_node_O_58_crop_frame_000205_stamp_92200001373_holding,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0042_assist_largebox_0002_proposal_human_node_O_58_crop_frame_000205_stamp_92200001373_holding,#scene-059-0042-warehouse-assist,1
P045,5,9,0037,monitor,hospital,suitcase_0001,hospital_suitcase_0001,hospital_1-0000_1200,hospital_1_0037_monitor_suitcase_0001_proposal_human_node_O_97_crop_frame_000341_stamp_79950001191_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0037_monitor_suitcase_0001_proposal_human_node_O_97_crop_frame_000341_stamp_79950001191_kicking,#scene-009-0037-hospital-monitor,4
P046,1,18,0011,assist,office,suitcase_0001,office_suitcase_0001,office_1-1200_2400,office_1_0011_assist_suitcase_0001_proposal_human_node_O_21_crop_frame_000041_stamp_293400004372_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0011_assist_suitcase_0001_proposal_human_node_O_21_crop_frame_000041_stamp_293400004372_carrying,#scene-018-0011-office-assist,1
P046,2,65,0088,continue,warehouse,smallbox_0001,warehouse_smallbox_0001,warehouse_1,warehouse_1_0088_continue_smallbox_0001_proposal_human_node_O_138_crop_frame_000458_stamp_148700002215_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0088_continue_smallbox_0001_proposal_human_node_O_138_crop_frame_000458_stamp_148700002215_carrying,#scene-065-0088-warehouse-continue,3
P046,3,23,0016,warn,office,monitor_0004,office_monitor_0004,office_1-4800_6000,office_1_0016_warn_monitor_0004_proposal_human_node_O_66_crop_frame_000354_stamp_587850008759_dropping,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0016_warn_monitor_0004_proposal_human_node_O_66_crop_frame_000354_stamp_587850008759_dropping,#scene-023-0016-office-warn,3
P046,4,5,0031,avoid,hospital,tripod_0001,hospital_tripod_0001,hospital_1-0000_1200,hospital_1_0031_avoid_tripod_0001_proposal_human_node_O_82_crop_frame_000299_stamp_72450001079_holding,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0031_avoid_tripod_0001_proposal_human_node_O_82_crop_frame_000299_stamp_72450001079_holding,#scene-005-0031-hospital-avoid,5
P046,5,43,0043,monitor,office,plasticbox_0001,office_plasticbox_0001,office_1-1200_2400,office_1_0043_monitor_plasticbox_0001_proposal_human_node_O_49_crop_frame_000219_stamp_327400004878_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0043_monitor_plasticbox_0001_proposal_human_node_O_49_crop_frame_000219_stamp_327400004878_kicking,#scene-043-0043-office-monitor,5
P047,1,43,0043,monitor,office,plasticbox_0001,office_plasticbox_0001,office_1-1200_2400,office_1_0043_monitor_plasticbox_0001_proposal_human_node_O_49_crop_frame_000219_stamp_327400004878_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0043_monitor_plasticbox_0001_proposal_human_node_O_49_crop_frame_000219_stamp_327400004878_kicking,#scene-043-0043-office-monitor,6
P047,2,64,0085,assist,warehouse,plasticbox_0001,warehouse_plasticbox_0001,warehouse_1,warehouse_1_0085_assist_plasticbox_0001_proposal_human_node_O_112_crop_frame_000436_stamp_143250002134_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0085_assist_plasticbox_0001_proposal_human_node_O_112_crop_frame_000436_stamp_143250002134_lifting,#scene-064-0085-warehouse-assist,3
P047,3,23,0016,warn,office,monitor_0004,office_monitor_0004,office_1-4800_6000,office_1_0016_warn_monitor_0004_proposal_human_node_O_66_crop_frame_000354_stamp_587850008759_dropping,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0016_warn_monitor_0004_proposal_human_node_O_66_crop_frame_000354_stamp_587850008759_dropping,#scene-023-0016-office-warn,5
P047,4,17,0010,continue,office,suitcase_0001,office_suitcase_0001,office_1-1200_2400,office_1_0010_continue_suitcase_0001_proposal_human_node_O_21_crop_frame_000033_stamp_292000004351_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0010_continue_suitcase_0001_proposal_human_node_O_21_crop_frame_000033_stamp_292000004351_carrying,#scene-017-0010-office-continue,4
P047,5,58,0036,avoid,warehouse,largebox_0002,warehouse_largebox_0002,warehouse_1,warehouse_1_0036_avoid_largebox_0002_proposal_human_node_O_58_crop_frame_000183_stamp_88550001319_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0036_avoid_largebox_0002_proposal_human_node_O_58_crop_frame_000183_stamp_88550001319_carrying,#scene-058-0036-warehouse-avoid,4
P048,1,24,0017,avoid,office,monitor_0001,office_monitor_0001,office_1-0000_1200,office_1_0017_avoid_monitor_0001_proposal_human_node_O_29_crop_frame_000112_stamp_223150003325_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0017_avoid_monitor_0001_proposal_human_node_O_29_crop_frame_000112_stamp_223150003325_carrying,#scene-024-0017-office-avoid,4
P048,2,21,0012,monitor,office,suitcase_0001,office_suitcase_0001,office_1-1200_2400,office_1_0012_monitor_suitcase_0001_proposal_human_node_O_21_crop_frame_000067_stamp_299050004456_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0012_monitor_suitcase_0001_proposal_human_node_O_21_crop_frame_000067_stamp_299050004456_kicking,#scene-021-0012-office-monitor,2
P048,3,12,0001,continue,office,largebox_0001,office_largebox_0001,office_1-1200_2400,office_1_0001_continue_largebox_0001_proposal_human_node_O_0_crop_frame_000001_stamp_285200004249_standing,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0001_continue_largebox_0001_proposal_human_node_O_0_crop_frame_000001_stamp_285200004249_standing,#scene-012-0001-office-continue,4
P048,4,54,0014,warn,warehouse,tripod_0001,warehouse_tripod_0001,warehouse_1,warehouse_1_0014_warn_tripod_0001_proposal_human_node_O_14_crop_frame_000084_stamp_68550001021_dropping,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0014_warn_tripod_0001_proposal_human_node_O_14_crop_frame_000084_stamp_68550001021_dropping,#scene-054-0014-warehouse-warn,6
P048,5,59,0042,assist,warehouse,largebox_0002,warehouse_largebox_0002,warehouse_1,warehouse_1_0042_assist_largebox_0002_proposal_human_node_O_58_crop_frame_000205_stamp_92200001373_holding,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0042_assist_largebox_0002_proposal_human_node_O_58_crop_frame_000205_stamp_92200001373_holding,#scene-059-0042-warehouse-assist,5
P049,1,9,0037,monitor,hospital,suitcase_0001,hospital_suitcase_0001,hospital_1-0000_1200,hospital_1_0037_monitor_suitcase_0001_proposal_human_node_O_97_crop_frame_000341_stamp_79950001191_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0037_monitor_suitcase_0001_proposal_human_node_O_97_crop_frame_000341_stamp_79950001191_kicking,#scene-009-0037-hospital-monitor,5
P049,2,62,0081,continue,warehouse,tripod_0001,warehouse_tripod_0001,warehouse_1,warehouse_1_0081_continue_tripod_0001_proposal_human_node_O_14_crop_frame_000415_stamp_137700002051_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0081_continue_tripod_0001_proposal_human_node_O_14_crop_frame_000415_stamp_137700002051_carrying,#scene-062-0081-warehouse-continue,3
P049,3,38,0033,avoid,office,woodchair_0001,office_woodchair_0001,office_1-3600_4800,office_1_0033_avoid_woodchair_0001_proposal_human_node_O_86_crop_frame_000262_stamp_494650007370_placing,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0033_avoid_woodchair_0001_proposal_human_node_O_86_crop_frame_000262_stamp_494650007370_placing,#scene-038-0033-office-avoid,4
P049,4,31,0025,assist,office,suitcase_0001,office_suitcase_0001,office_1-2400_3600,office_1_0025_assist_suitcase_0001_proposal_human_node_O_134_crop_frame_000140_stamp_389950005810_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0025_assist_suitcase_0001_proposal_human_node_O_134_crop_frame_000140_stamp_389950005810_carrying,#scene-031-0025-office-assist,1
P049,5,63,0083,warn,warehouse,plasticbox_0001,warehouse_plasticbox_0001,warehouse_1,warehouse_1_0083_warn_plasticbox_0001_proposal_human_node_O_112_crop_frame_000420_stamp_138900002069_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0083_warn_plasticbox_0001_proposal_human_node_O_112_crop_frame_000420_stamp_138900002069_kicking,#scene-063-0083-warehouse-warn,6
P050,1,2,0021,monitor,hospital,tripod_0001,hospital_tripod_0001,hospital_1-0000_1200,hospital_1_0021_monitor_tripod_0001_proposal_human_node_O_82_crop_frame_000242_stamp_62150000926_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0021_monitor_tripod_0001_proposal_human_node_O_82_crop_frame_000242_stamp_62150000926_lifting,#scene-002-0021-hospital-monitor,5
P050,2,45,0048,avoid,office,clothesstand_0001,office_clothesstand_0001,office_1-0000_1200,office_1_0048_avoid_clothesstand_0001_proposal_human_node_O_96_crop_frame_000329_stamp_267450003985_standing,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0048_avoid_clothesstand_0001_proposal_human_node_O_96_crop_frame_000329_stamp_267450003985_standing,#scene-045-0048-office-avoid,2
P050,3,16,0008,warn,office,sm_chair_407,office_sm_chair_407,office_1-2400_3600,office_1_0008_warn_sm_chair_407_proposal_human_node_O_28_crop_frame_000053_stamp_372650005552_putting_down,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0008_warn_sm_chair_407_proposal_human_node_O_28_crop_frame_000053_stamp_372650005552_putting_down,#scene-016-0008-office-warn,2
P050,4,62,0081,continue,warehouse,tripod_0001,warehouse_tripod_0001,warehouse_1,warehouse_1_0081_continue_tripod_0001_proposal_human_node_O_14_crop_frame_000415_stamp_137700002051_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0081_continue_tripod_0001_proposal_human_node_O_14_crop_frame_000415_stamp_137700002051_carrying,#scene-062-0081-warehouse-continue,2
P050,5,20,0012,assist,office,monitor_0004,office_monitor_0004,office_1-4800_6000,office_1_0012_assist_monitor_0004_proposal_human_node_O_66_crop_frame_000346_stamp_586300008736_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0012_assist_monitor_0004_proposal_human_node_O_66_crop_frame_000346_stamp_586300008736_carrying,#scene-020-0012-office-assist,4
P051,1,41,0038,assist,office,clothesstand_0001,office_clothesstand_0001,office_1-0000_1200,office_1_0038_assist_clothesstand_0001_proposal_human_node_O_96_crop_frame_000282_stamp_257100003831_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0038_assist_clothesstand_0001_proposal_human_node_O_96_crop_frame_000282_stamp_257100003831_lifting,#scene-041-0038-office-assist,1
P051,2,51,0004,monitor,warehouse,plasticbox_0001,warehouse_plasticbox_0001,warehouse_1,warehouse_1_0004_monitor_plasticbox_0001_proposal_human_node_O_16_crop_frame_000026_stamp_57650000859_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0004_monitor_plasticbox_0001_proposal_human_node_O_16_crop_frame_000026_stamp_57650000859_kicking,#scene-051-0004-warehouse-monitor,4
P051,3,39,0036,continue,office,largebox_0002,office_largebox_0002,office_1-0000_1200,office_1_0036_continue_largebox_0002_proposal_human_node_O_43_crop_frame_000199_stamp_239600003570_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0036_continue_largebox_0002_proposal_human_node_O_43_crop_frame_000199_stamp_239600003570_carrying,#scene-039-0036-office-continue,1
P051,4,61,0079,avoid,warehouse,tripod_0001,warehouse_tripod_0001,warehouse_1,warehouse_1_0079_avoid_tripod_0001_proposal_human_node_O_14_crop_frame_000409_stamp_136200002029_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0079_avoid_tripod_0001_proposal_human_node_O_14_crop_frame_000409_stamp_136200002029_carrying,#scene-061-0079-warehouse-avoid,1
P051,5,57,0024,warn,warehouse,largebox_0002,warehouse_largebox_0002,warehouse_1,warehouse_1_0024_warn_largebox_0002_proposal_human_node_O_58_crop_frame_000163_stamp_85250001270_throwing,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0024_warn_largebox_0002_proposal_human_node_O_58_crop_frame_000163_stamp_85250001270_throwing,#scene-057-0024-warehouse-warn,2
P052,1,4,0027,warn,hospital,plasticbox_0001,hospital_plasticbox_0001,hospital_1-1200_2400,hospital_1_0027_warn_plasticbox_0001_proposal_human_node_O_132_crop_frame_000329_stamp_171750002559_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0027_warn_plasticbox_0001_proposal_human_node_O_132_crop_frame_000329_stamp_171750002559_kicking,#scene-004-0027-hospital-warn,3
P052,2,1,0004,monitor,hospital,trashcan_0001,hospital_trashcan_0001,hospital_1-2400_3540,hospital_1_0004_monitor_trashcan_0001_proposal_human_node_O_29_crop_frame_000149_stamp_229400003418_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0004_monitor_trashcan_0001_proposal_human_node_O_29_crop_frame_000149_stamp_229400003418_kicking,#scene-001-0004-hospital-monitor,5
P052,3,49,0074,avoid,office,largetable_0002,office_largetable_0002,office_1-1200_2400,office_1_0074_avoid_largetable_0002_proposal_human_node_O_178_crop_frame_000376_stamp_362450005400_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0074_avoid_largetable_0002_proposal_human_node_O_178_crop_frame_000376_stamp_362450005400_carrying,#scene-049-0074-office-avoid,1
P052,4,8,0036,assist,hospital,suitcase_0001,hospital_suitcase_0001,hospital_1-0000_1200,hospital_1_0036_assist_suitcase_0001_proposal_human_node_O_97_crop_frame_000336_stamp_79050001177_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0036_assist_suitcase_0001_proposal_human_node_O_97_crop_frame_000336_stamp_79050001177_lifting,#scene-008-0036-hospital-assist,4
P052,5,39,0036,continue,office,largebox_0002,office_largebox_0002,office_1-0000_1200,office_1_0036_continue_largebox_0002_proposal_human_node_O_43_crop_frame_000199_stamp_239600003570_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0036_continue_largebox_0002_proposal_human_node_O_43_crop_frame_000199_stamp_239600003570_carrying,#scene-039-0036-office-continue,6
P053,1,7,0034,monitor,hospital,plasticbox_0001,hospital_plasticbox_0001,hospital_1-1200_2400,hospital_1_0034_monitor_plasticbox_0001_proposal_human_node_O_132_crop_frame_000375_stamp_180450002688_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0034_monitor_plasticbox_0001_proposal_human_node_O_132_crop_frame_000375_stamp_180450002688_kicking,#scene-007-0034-hospital-monitor,4
P053,2,55,0015,continue,warehouse,smallklt_visual_169,warehouse_smallklt_visual_169,warehouse_1,warehouse_1_0015_continue_smallklt_visual_169_proposal_human_node_O_60_crop_frame_000085_stamp_68850001025_placing,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0015_continue_smallklt_visual_169_proposal_human_node_O_60_crop_frame_000085_stamp_68850001025_placing,#scene-055-0015-warehouse-continue,4
P053,3,34,0029,avoid,office,largebox_0002,office_largebox_0002,office_1-0000_1200,office_1_0029_avoid_largebox_0002_proposal_human_node_O_43_crop_frame_000153_stamp_231150003444_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0029_avoid_largebox_0002_proposal_human_node_O_43_crop_frame_000153_stamp_231150003444_kicking,#scene-034-0029-office-avoid,6
P053,4,23,0016,warn,office,monitor_0004,office_monitor_0004,office_1-4800_6000,office_1_0016_warn_monitor_0004_proposal_human_node_O_66_crop_frame_000354_stamp_587850008759_dropping,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0016_warn_monitor_0004_proposal_human_node_O_66_crop_frame_000354_stamp_587850008759_dropping,#scene-023-0016-office-warn,4
P053,5,37,0032,assist,office,largebox_0001,office_largebox_0001,office_1-2400_3600,office_1_0032_assist_largebox_0001_proposal_human_node_O_149_crop_frame_000246_stamp_409200006097_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0032_assist_largebox_0001_proposal_human_node_O_149_crop_frame_000246_stamp_409200006097_carrying,#scene-037-0032-office-assist,3
P054,1,6,0033,avoid,hospital,plasticbox_0001,hospital_plasticbox_0001,hospital_1-1200_2400,hospital_1_0033_avoid_plasticbox_0001_proposal_human_node_O_132_crop_frame_000370_stamp_179700002677_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0033_avoid_plasticbox_0001_proposal_human_node_O_132_crop_frame_000370_stamp_179700002677_kicking,#scene-006-0033-hospital-avoid,3
P054,2,16,0008,warn,office,sm_chair_407,office_sm_chair_407,office_1-2400_3600,office_1_0008_warn_sm_chair_407_proposal_human_node_O_28_crop_frame_000053_stamp_372650005552_putting_down,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0008_warn_sm_chair_407_proposal_human_node_O_28_crop_frame_000053_stamp_372650005552_putting_down,#scene-016-0008-office-warn,6
